ID_Prestamo,Edad,Rango_Edad,Genero,Estado_Civil,Trabajo,Empleo_Desde,Vivienda,Propiedad,Status_Cuenta,Cuenta_Ahorro,Historial_Crediticio,Proposito,Monto_Credito,Duracion_Meses,Tasa_Cuota,Cuota_Mensual,Score_Cliente,Categoria_Score,Rango_Monto,Creditos_Existentes,Personas_Dependientes,Otros_Deudores,Otros_Planes_Cuota,Telefono,Extranjero,Riesgo,Fecha_Solicitud,Anio,Mes,Nombre_Mes,Trimestre,Dia_Semana
845,47,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,3422,18,4,190.11,654,Riesgo Medio (601-700),Mediano (3K-5K),3,2,Ninguno,Banco,Sí,Sí,Good,2025-11-05,2025,11,November,4,Wednesday
846,35,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Muebles/Equipamiento,3976,21,2,189.33,684,Riesgo Medio (601-700),Mediano (3K-5K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2024-07-01,2024,7,July,3,Monday
847,68,50+ (Senior),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Alquiler,Auto u otros bienes,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Auto (Nuevo),6761,18,2,375.61,548,Alto Riesgo (501-600),Grande (5K-10K),2,1,Ninguno,Ninguno,No,Sí,Bad,2023-01-06,2023,1,January,1,Friday
848,28,26-35 (Adulto Joven),Masculino,Casado/a,Empleado calificado,< 1 año,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),1249,24,4,52.04,683,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2024-08-02,2024,8,August,3,Friday
849,59,50+ (Senior),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,1364,9,3,151.56,590,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2024-09-03,2024,9,September,3,Tuesday
850,57,50+ (Senior),Masculino,Soltero/a,No calificado - Residente,>= 7 años,Propia,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,709,12,4,59.08,644,Riesgo Medio (601-700),Micro (<1K),1,1,Ninguno,Tiendas,No,Sí,Bad,2025-09-29,2025,9,September,3,Monday
851,33,26-35 (Adulto Joven),Masculino,Casado/a,Empleado calificado,1 - 4 años,Alquiler,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),2235,20,4,111.75,411,Muy Alto Riesgo (300-500),Pequeño (1K-3K),2,1,Garante,Banco,No,No,Bad,2023-11-01,2023,11,November,4,Wednesday
852,43,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Auto (Usado),4042,24,3,168.42,493,Muy Alto Riesgo (300-500),Mediano (3K-5K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2025-07-03,2025,7,July,3,Thursday
853,35,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Gratuita,Sin propiedad conocida,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Radio/Televisión,1471,15,4,98.07,440,Muy Alto Riesgo (300-500),Pequeño (1K-3K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2025-09-18,2025,9,September,3,Thursday
854,32,26-35 (Adulto Joven),Masculino,Soltero/a,No calificado - Residente,4 - 7 años,Gratuita,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Todos créditos pagados en este banco,Auto (Nuevo),1442,18,4,80.11,635,Riesgo Medio (601-700),Pequeño (1K-3K),2,2,Ninguno,Ninguno,No,Sí,Bad,2024-12-07,2024,12,December,4,Saturday
855,45,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Retraso en pagos pasados,Auto (Nuevo),10875,36,2,302.08,572,Alto Riesgo (501-600),Muy Grande (>10K),2,2,Ninguno,Ninguno,Sí,Sí,Good,2024-11-11,2024,11,November,4,Monday
856,33,26-35 (Adulto Joven),Masculino,Casado/a,Empleado calificado,< 1 año,Propia,Bienes raíces,Sin cuenta corriente,100 - 500 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),1474,24,4,61.42,592,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2025-02-11,2025,2,February,1,Tuesday
857,40,36-50 (Adulto),Femenino,Casado/a,Empleado calificado,4 - 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Recapacitación,894,10,4,89.4,635,Riesgo Medio (601-700),Micro (<1K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2025-07-21,2025,7,July,3,Monday
858,28,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Gratuita,Sin propiedad conocida,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Muebles/Equipamiento,3343,15,4,222.87,414,Muy Alto Riesgo (300-500),Mediano (3K-5K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2024-10-21,2024,10,October,4,Monday
859,29,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),3959,15,3,263.93,543,Alto Riesgo (501-600),Mediano (3K-5K),1,1,Ninguno,Ninguno,Sí,Sí,Bad,2024-01-22,2024,1,January,1,Monday
860,26,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Alquiler,Bienes raíces,Sin cuenta corriente,100 - 500 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),3577,9,1,397.44,558,Alto Riesgo (501-600),Mediano (3K-5K),1,2,Garante,Ninguno,No,No,Good,2024-05-04,2024,5,May,2,Saturday
861,27,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,>= 1000 DM,Cuenta crítica / créditos en otros bancos,Auto (Usado),5804,24,4,241.83,466,Muy Alto Riesgo (300-500),Grande (5K-10K),2,1,Ninguno,Ninguno,No,Sí,Good,2025-02-23,2025,2,February,1,Sunday
862,28,26-35 (Adulto Joven),Masculino,Casado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Retraso en pagos pasados,Negocio,2169,18,4,120.5,474,Muy Alto Riesgo (300-500),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Bad,2024-04-23,2024,4,April,2,Tuesday
863,35,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,2439,24,4,101.62,636,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Bad,2025-04-21,2025,4,April,2,Monday
864,32,26-35 (Adulto Joven),Masculino,Soltero/a,No calificado - Residente,< 1 año,Propia,Bienes raíces,Sin cuenta corriente,>= 1000 DM,Cuenta crítica / créditos en otros bancos,Muebles/Equipamiento,4526,27,4,167.63,513,Alto Riesgo (501-600),Mediano (3K-5K),2,2,Ninguno,Tiendas,Sí,Sí,Good,2023-03-31,2023,3,March,1,Friday
865,25,18-25 (Joven),Masculino,Soltero/a,No calificado - Residente,1 - 4 años,Alquiler,Bienes raíces,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,2210,10,2,221.0,521,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Banco,No,Sí,Bad,2024-10-13,2024,10,October,4,Sunday
866,20,18-25 (Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Alquiler,Auto u otros bienes,Sin cuenta corriente,500 - 1000 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,2221,15,2,148.07,558,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2025-08-26,2025,8,August,3,Tuesday
867,27,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,2389,18,4,132.72,568,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Tiendas,No,Sí,Good,2025-02-19,2025,2,February,1,Wednesday
868,42,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Muebles/Equipamiento,3331,12,2,277.58,510,Alto Riesgo (501-600),Mediano (3K-5K),1,1,Ninguno,Tiendas,No,Sí,Good,2025-03-01,2025,3,March,1,Saturday
869,37,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Negocio,7409,36,3,205.81,639,Riesgo Medio (601-700),Grande (5K-10K),2,1,Ninguno,Ninguno,No,Sí,Good,2023-11-08,2023,11,November,4,Wednesday
870,24,18-25 (Joven),Femenino,Casado/a,Empleado calificado,>= 7 años,Alquiler,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,652,12,4,54.33,680,Riesgo Medio (601-700),Micro (<1K),1,1,Ninguno,Ninguno,No,Sí,Good,2025-10-11,2025,10,October,4,Saturday
871,40,36-50 (Adulto),Femenino,Casado/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,500 - 1000 DM,Retraso en pagos pasados,Muebles/Equipamiento,7678,36,2,213.28,504,Alto Riesgo (501-600),Grande (5K-10K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2023-03-17,2023,3,March,1,Friday
872,46,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,>= 200 DM (Buen balance),< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),1343,6,1,223.83,596,Alto Riesgo (501-600),Pequeño (1K-3K),2,2,Ninguno,Ninguno,No,No,Good,2023-09-16,2023,9,September,3,Saturday
873,26,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Bienes raíces,< 0 DM (Sobregiro),100 - 500 DM,Cuenta crítica / créditos en otros bancos,Negocio,1382,24,4,57.58,478,Muy Alto Riesgo (300-500),Pequeño (1K-3K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2025-10-25,2025,10,October,4,Saturday
874,24,18-25 (Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Bienes raíces,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Electrodomésticos,874,15,4,58.27,588,Alto Riesgo (501-600),Micro (<1K),1,1,Ninguno,Ninguno,No,Sí,Good,2024-11-10,2024,11,November,4,Sunday
875,29,26-35 (Adulto Joven),Masculino,Soltero/a,No calificado - Residente,1 - 4 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,3590,12,2,299.17,559,Alto Riesgo (501-600),Mediano (3K-5K),1,2,Co-solicitante,Ninguno,No,Sí,Good,2023-07-25,2023,7,July,3,Tuesday
876,40,36-50 (Adulto),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),>= 1000 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),1322,11,4,120.18,583,Alto Riesgo (501-600),Pequeño (1K-3K),2,1,Ninguno,Ninguno,No,Sí,Good,2025-06-20,2025,6,June,2,Friday
877,36,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,< 1 año,Gratuita,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Todos créditos pagados en este banco,Radio/Televisión,1940,18,3,107.78,504,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Co-solicitante,Banco,Sí,Sí,Good,2023-07-24,2023,7,July,3,Monday
878,28,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,3595,36,4,99.86,686,Riesgo Medio (601-700),Mediano (3K-5K),1,1,Ninguno,Ninguno,No,Sí,Good,2025-12-13,2025,12,December,4,Saturday
879,27,26-35 (Adulto Joven),Masculino,Soltero/a,Alta gerencia / Autónomo,< 1 año,Gratuita,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),1422,9,3,158.0,499,Muy Alto Riesgo (300-500),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Bad,2025-07-24,2025,7,July,3,Thursday
880,36,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Radio/Televisión,6742,30,2,224.73,515,Alto Riesgo (501-600),Grande (5K-10K),2,1,Ninguno,Ninguno,No,Sí,Good,2023-02-01,2023,2,February,1,Wednesday
881,38,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Auto (Usado),7814,24,3,325.58,675,Riesgo Medio (601-700),Grande (5K-10K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2023-10-23,2023,10,October,4,Monday
882,48,36-50 (Adulto),Masculino,Divorciado/a,Empleado calificado,1 - 4 años,Gratuita,Sin propiedad conocida,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Auto (Usado),9277,24,2,386.54,504,Alto Riesgo (501-600),Grande (5K-10K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2025-04-19,2025,4,April,2,Saturday
883,36,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),2181,30,4,72.7,585,Alto Riesgo (501-600),Pequeño (1K-3K),2,1,Ninguno,Ninguno,No,Sí,Good,2023-11-13,2023,11,November,4,Monday
884,65,50+ (Senior),Femenino,Casado/a,Desempleado / No calificado - No residente,Desempleado,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Radio/Televisión,1098,18,4,61.0,481,Muy Alto Riesgo (300-500),Pequeño (1K-3K),2,1,Ninguno,Ninguno,No,Sí,Good,2023-06-03,2023,6,June,2,Saturday
885,43,36-50 (Adulto),Masculino,Divorciado/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,4057,24,3,169.04,690,Riesgo Medio (601-700),Mediano (3K-5K),1,1,Ninguno,Ninguno,Sí,Sí,Bad,2025-08-19,2025,8,August,3,Tuesday
886,53,50+ (Senior),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Educación,795,12,4,66.25,645,Riesgo Medio (601-700),Micro (<1K),1,1,Ninguno,Ninguno,No,Sí,Bad,2024-06-26,2024,6,June,2,Wednesday
887,34,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Sin propiedad conocida,0 - 200 DM (Bajo balance),Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Negocio,2825,24,4,117.71,567,Alto Riesgo (501-600),Pequeño (1K-3K),2,2,Ninguno,Ninguno,Sí,Sí,Good,2024-11-24,2024,11,November,4,Sunday
888,23,18-25 (Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Negocio,15672,48,2,326.5,609,Riesgo Medio (601-700),Muy Grande (>10K),1,1,Ninguno,Ninguno,Sí,Sí,Bad,2025-03-25,2025,3,March,1,Tuesday
889,34,26-35 (Adulto Joven),Masculino,Soltero/a,Alta gerencia / Autónomo,>= 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),6614,36,4,183.72,547,Alto Riesgo (501-600),Grande (5K-10K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2023-06-14,2023,6,June,2,Wednesday
890,40,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,< 1 año,Alquiler,Bienes raíces,Sin cuenta corriente,Sin cuenta de ahorro,Todos créditos pagados en este banco,Auto (Usado),7824,28,3,279.43,563,Alto Riesgo (501-600),Grande (5K-10K),2,2,Garante,Banco,Sí,Sí,Good,2024-11-03,2024,11,November,4,Sunday
891,43,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,>= 7 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,Negocio,2442,27,4,90.44,564,Alto Riesgo (501-600),Pequeño (1K-3K),4,2,Ninguno,Tiendas,Sí,Sí,Good,2025-12-28,2025,12,December,4,Sunday
892,46,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Radio/Televisión,1829,15,4,121.93,545,Alto Riesgo (501-600),Pequeño (1K-3K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2025-02-17,2025,2,February,1,Monday
893,38,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,1 - 4 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),2171,12,4,180.92,502,Alto Riesgo (501-600),Pequeño (1K-3K),2,1,Ninguno,Banco,No,No,Good,2024-10-10,2024,10,October,4,Thursday
894,34,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Usado),5800,36,3,161.11,565,Alto Riesgo (501-600),Grande (5K-10K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2025-09-26,2025,9,September,3,Friday
895,29,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Radio/Televisión,1169,18,4,64.94,561,Alto Riesgo (501-600),Pequeño (1K-3K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2023-03-15,2023,3,March,1,Wednesday
896,31,26-35 (Adulto Joven),Masculino,Soltero/a,Alta gerencia / Autónomo,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,Sin cuenta de ahorro,Retraso en pagos pasados,Auto (Usado),8947,36,3,248.53,529,Alto Riesgo (501-600),Grande (5K-10K),1,2,Ninguno,Tiendas,Sí,Sí,Good,2023-05-21,2023,5,May,2,Sunday
897,28,26-35 (Adulto Joven),Femenino,Casado/a,Alta gerencia / Autónomo,< 1 año,Alquiler,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,2606,21,4,124.1,514,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2024-04-25,2024,4,April,2,Thursday
898,35,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,4 - 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,>= 1000 DM,Cuenta crítica / créditos en otros bancos,Muebles/Equipamiento,1592,12,3,132.67,514,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,No,Good,2024-08-11,2024,8,August,3,Sunday
899,33,26-35 (Adulto Joven),Femenino,Casado/a,No calificado - Residente,4 - 7 años,Alquiler,Bienes raíces,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Muebles/Equipamiento,2186,15,1,145.73,626,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Banco,No,Sí,Good,2024-04-10,2024,4,April,2,Wednesday
900,42,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,4153,18,2,230.72,535,Alto Riesgo (501-600),Mediano (3K-5K),1,1,Co-solicitante,Ninguno,No,Sí,Bad,2023-07-05,2023,7,July,3,Wednesday
901,43,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Alquiler,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),2625,16,2,164.06,481,Muy Alto Riesgo (300-500),Pequeño (1K-3K),1,1,Garante,Banco,Sí,Sí,Bad,2025-06-07,2025,6,June,2,Saturday
902,44,36-50 (Adulto),Masculino,Divorciado/a,Empleado calificado,< 1 año,Propia,Bienes raíces,Sin cuenta corriente,Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),3485,20,2,174.25,448,Muy Alto Riesgo (300-500),Mediano (3K-5K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2023-07-21,2023,7,July,3,Friday
903,42,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Gratuita,Sin propiedad conocida,Sin cuenta corriente,Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Auto (Usado),10477,36,2,291.03,440,Muy Alto Riesgo (300-500),Muy Grande (>10K),2,1,Ninguno,Ninguno,No,Sí,Good,2023-07-25,2023,7,July,3,Tuesday
904,40,36-50 (Adulto),Masculino,Casado/a,Empleado calificado,1 - 4 años,Alquiler,Bienes raíces,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Radio/Televisión,1386,15,4,92.4,638,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2025-06-27,2025,6,June,2,Friday
905,36,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,>= 7 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,1278,24,4,53.25,685,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2023-12-07,2023,12,December,4,Thursday
906,20,18-25 (Joven),Masculino,Soltero/a,Alta gerencia / Autónomo,1 - 4 años,Alquiler,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,1107,12,2,92.25,581,Alto Riesgo (501-600),Pequeño (1K-3K),1,2,Ninguno,Ninguno,Sí,Sí,Good,2024-09-05,2024,9,September,3,Thursday
907,24,18-25 (Joven),Masculino,Soltero/a,No calificado - Residente,4 - 7 años,Propia,Bienes raíces,< 0 DM (Sobregiro),Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Auto (Nuevo),3763,21,2,179.19,569,Alto Riesgo (501-600),Mediano (3K-5K),1,1,Co-solicitante,Ninguno,No,No,Good,2023-03-01,2023,3,March,1,Wednesday
908,27,26-35 (Adulto Joven),Masculino,Casado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Educación,3711,36,2,103.08,672,Riesgo Medio (601-700),Mediano (3K-5K),1,1,Ninguno,Ninguno,No,Sí,Good,2023-04-05,2023,4,April,2,Wednesday
909,46,36-50 (Adulto),Femenino,Casado/a,No calificado - Residente,< 1 año,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,< 100 DM,Retraso en pagos pasados,Auto (Usado),3594,15,1,239.6,479,Muy Alto Riesgo (300-500),Mediano (3K-5K),2,1,Ninguno,Ninguno,No,Sí,Good,2024-10-26,2024,10,October,4,Saturday
910,33,26-35 (Adulto Joven),Femenino,Casado/a,No calificado - Residente,1 - 4 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Auto (Nuevo),3195,9,1,355.0,684,Riesgo Medio (601-700),Mediano (3K-5K),1,1,Ninguno,Ninguno,No,Sí,Good,2023-04-25,2023,4,April,2,Tuesday
911,34,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Retraso en pagos pasados,Radio/Televisión,4454,36,4,123.72,510,Alto Riesgo (501-600),Mediano (3K-5K),2,1,Ninguno,Ninguno,No,Sí,Good,2024-08-23,2024,8,August,3,Friday
912,25,18-25 (Joven),Femenino,Casado/a,No calificado - Residente,< 1 año,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Cuenta crítica / créditos en otros bancos,Muebles/Equipamiento,4736,24,2,197.33,506,Alto Riesgo (501-600),Mediano (3K-5K),1,1,Ninguno,Banco,No,Sí,Bad,2025-01-04,2025,1,January,1,Saturday
